group	label	showSelected1
1	Cluster 13: 347/17142 pixels shown, logFC -3.8 to 3.9, log10(p) 0.0 to 12.9	13
1	Cluster 18: 1791/2930 pixels shown, logFC -4.0 to 1.9, log10(p) 0.0 to 3.9	18
1	Cluster 26: 69/7411 pixels shown, logFC -4.3 to 3.6, log10(p) 0.0 to 3.5	26
1	Cluster 54: 92/8855 pixels shown, logFC -4.0 to 3.6, log10(p) 0.0 to 4.3	54
1	Cluster 67: 2003/16396 pixels shown, logFC -3.5 to 4.3, log10(p) 0.0 to 4.0	67
1	Cluster 717: 159/175 pixels shown, logFC -2.6 to 2.3, log10(p) 0.0 to 2.6	717
1	Cluster 718: 17/209 pixels shown, logFC -1.8 to 1.8, log10(p) 0.0 to 2.3	718
1	Cluster 719: 415/3545 pixels shown, logFC -2.9 to 3.6, log10(p) 0.0 to 10.7	719
1	Cluster 1439: 7/221 pixels shown, logFC -1.2 to 3.5, log10(p) 0.0 to 3.6	1439
1	Cluster 1783: 1/1 pixels shown, logFC 4.1 to 4.1, log10(p) 2.0 to 2.0	1783
