x	y	showSelected1
2.97543180850926	2	1
2.89652621748956	1	2
2.45939248775923	1	3
2.42488163663107	2	4
3.30189771719521	2.32192809488736	5
3.29556709996248	2.58496250072116	6
3.15259407792747	1	7
1.99563519459755	0	8
1.32221929473392	0	9
1.47712125471966	0	10
3.7635028654676	2.8073549220576	11
2.13353890837022	0	12
4.23406149076639	3.70043971814109	13
2.6222140229663	1	14
2.67669360962487	2	15
2.85186960072977	1	16
2.68033551341456	2	17
3.46686762035411	2.32192809488736	18
3.70406467940857	2.8073549220576	19
3.13353890837022	1	20
2.71264970162721	0	21
2.60422605308447	1	22
2.60959440922522	2	23
2.03742649794062	1	24
2.95424250943933	1.58496250072116	25
3.86987681326677	3	26
1.92941892571429	0	27
3.57680189582891	2.58496250072116	28
3.3142886609475	2	29
1.568201724067	0	30
1.07918124604762	0	31
3.47957531017499	2.32192809488736	32
2.75127910398334	0	33
1.88649072517248	1	34
1.86923171973098	0	35
2.73798732633343	1	36
2.62736585659273	2	37
4.00629485798139	3.32192809488736	38
2.99431715266964	2	39
2.80685802951882	1.58496250072116	40
3.51534389308838	2	41
3.06520612805431	2	42
1.86923171973098	0	43
2.66651798055488	2	44
2.94890176097021	1	45
2.96378782734556	1	46
1.7160033436348	0	47
2.35218251811136	1	48
2.1430148002541	1	49
4.37211998193833	4.08746284125034	50
2.24551266781415	1	51
2.69983772586725	1	52
3.53249958609466	2.32192809488736	53
3.94718856552609	3.32192809488736	54
2.62013605497376	1	55
2.46834733041216	0	56
1.46239799789896	0	57
2.58433122436753	0	58
3.8178957571618	2.8073549220576	59
3.16435285578444	2	60
2.06818586174616	0	61
3.7791634237645	2.32192809488736	62
2.72591163229505	1.58496250072116	63
2.53907609879278	0	64
2.20951501454263	1	65
1.32221929473392	0	66
4.21473790964446	3.70043971814109	67
2.6414741105041	0	68
1.41497334797082	1	69
2.16136800223497	0	70
1.72427586960079	0	71
3.23628527744803	2.32192809488736	72
2.37657695705651	0	73
2.67117284271508	2	74
2.84073323461181	1	75
2.16731733474818	1	76
2.96661098668193	1	77
2.32014628611105	1	78
1.7481880270062	1	79
1.32221929473392	0	80
1.95424250943932	1	81
1.568201724067	0	82
1.96378782734556	0	83
1.91381385238372	0	84
2.4345689040342	1	85
3.00043407747932	1	86
2.55509444857832	1	87
1.69019608002851	0	88
2.05307844348342	1	89
3.08386080086657	2	90
2.48000694295715	0	91
1.90308998699194	1	92
2.8668778143375	2	93
3.07040732174012	1	94
2.04532297878666	0	95
2.32014628611105	1	96
1.7160033436348	0	97
1.65321251377534	0	98
1.60205999132796	1	99
2.83569057149243	1	100
2.54777470538782	1	101
1.69019608002851	0	102
1.34242268082221	0	103
3.26387267686522	2.32192809488736	104
2.3384564936046	0	105
1.98677173426624	0	106
4.04450056237064	3.16992500144231	107
1.80617997398389	0	108
1.41497334797082	0	109
2.41329976408125	1	110
1.85125834871908	0	111
2.47567118832443	0	112
1.91907809237607	0	113
1.60205999132796	0	114
1.51851393987789	1	115
3.41027096425218	2	116
2.49415459401844	0	117
3.68957521575994	2.58496250072116	118
1.66275783168157	0	119
2.49136169383427	1	120
2.01283722470517	0	121
2.47421626407626	1	122
2.40823996531185	1.58496250072116	123
1.41497334797082	0	124
2.9698816437465	2	125
2.12710479836481	0	126
1.6232492903979	1	127
2.06069784035361	1	128
2.1846914308176	1	129
1.44715803134222	0	130
2.03342375548695	0	131
2.15836249209525	0	132
1.69897000433602	0	133
2.04532297878666	0	134
1.9912260756925	0	135
1.11394335230684	1	136
2.26245108973043	0	137
1.57978359661681	0	138
1.54406804435028	0	139
2.33445375115093	1	140
2.51321760006794	1	141
2.26481782300954	0	142
2.19033169817029	0	143
2.68574173860226	0	144
2.17318626841227	1	145
1.94939000664491	0	146
2.29003461136252	0	147
3.36977228859696	2	148
1.57978359661681	0	149
1.54406804435028	0	150
3.00259798071991	1.58496250072116	151
1.69897000433602	0	152
2.21748394421391	0	153
2.37291200297011	1	154
1.44715803134222	1	155
1.60205999132796	0	156
2.67577834167409	1	157
1.6232492903979	0	158
1.55630250076729	0	159
1.81954393554187	2	160
1.82607480270083	1	161
0.954242509439325	0	162
1.53147891704226	1	163
1.11394335230684	0	164
1.57978359661681	0	165
1	0	166
2	0	167
1.89762709129044	0	168
2.09342168516224	1	169
1.92427928606188	1	170
1.65321251377534	0	171
3.2145789535705	1.58496250072116	172
1.80617997398389	1	173
2.74663419893758	2	174
1.95424250943932	1	175
2.29666519026153	0	176
2.18752072083646	0	177
1.07918124604762	0	178
1.96378782734556	0	179
2.36361197989214	1.58496250072116	180
1.61278385671974	0	181
2.34439227368511	2	182
1.23044892137827	0	183
1.39794000867204	0	184
2.51982799377572	0	185
1.96378782734556	1	186
1.51851393987789	1	187
1.64345267648619	0	188
3.2771506139638	1.58496250072116	189
1.68124123737559	1.58496250072116	190
2.8109042806687	1	191
2.41664050733828	0	192
1.27875360095283	0	193
1.69019608002851	0	194
2.7664128471124	2	195
