group	x	y	showSelected1
37	9580	24	107
37	9580	24	285
37	9580	24	884
38	9630	24	107
38	9630	24	265
38	9630	24	884
38	9630	24	575
38	9630	24	509
38	9630	24	1768
38	9630	24	905
38	9630	24	9
38	9630	24	556
38	9630	24	132
38	9630	24	563
38	9630	24	502
38	9630	24	172
39	9630	74	107
39	9630	74	11
42	9680	74	11
42	9680	74	418
42	9680	74	107
42	9680	74	1684
42	9680	74	698
42	9680	74	880
42	9680	74	213
42	9680	74	239
41	9680	124	418
41	9680	124	11
44	9730	124	11
44	9730	124	660
44	9730	124	148
44	9730	124	418
44	9730	124	300
44	9730	124	622
44	9730	124	38
44	9730	124	824
44	9730	124	116
44	9730	124	630
44	9730	124	823
45	9730	174	148
45	9730	174	462
49	9780	174	148
49	9780	174	93
49	9780	174	462
49	9780	174	174
49	9780	174	100
49	9780	174	138
49	9780	174	1509
49	9780	174	300
49	9780	174	696
49	9780	174	41
49	9780	174	408
49	9780	174	921
49	9780	174	743
49	9780	174	234
49	9780	174	151
49	9780	174	460
49	9780	174	923
49	9780	174	1796
49	9780	174	1196
49	9780	174	919
49	9780	174	404
49	9780	174	55
49	9780	174	713
49	9780	174	434
50	9780	224	93
50	9780	224	174
50	9780	224	711
55	9830	224	174
55	9830	224	105
55	9830	224	238
55	9830	224	151
55	9830	224	121
55	9830	224	1183
55	9830	224	16
55	9830	224	817
55	9830	224	1060
55	9830	224	1140
55	9830	224	1434
55	9830	224	711
55	9830	224	1750
55	9830	224	983
55	9830	224	1499
55	9830	224	701
55	9830	224	510
55	9830	224	281
55	9830	224	233
55	9830	224	417
55	9830	224	1111
55	9830	224	1340
55	9830	224	204
55	9830	224	93
55	9830	224	1391
55	9830	224	936
55	9830	224	4
55	9830	224	549
55	9830	224	32
55	9830	224	1436
55	9830	224	688
55	9830	224	104
55	9830	224	190
55	9830	224	794
55	9830	224	306
55	9830	224	357
55	9830	224	1443
55	9830	224	115
55	9830	224	1258
55	9830	224	1738
55	9830	224	728
55	9830	224	852
55	9830	224	956
55	9830	224	1757
55	9830	224	1498
55	9830	224	988
55	9830	224	992
55	9830	224	781
55	9830	224	985
55	9830	224	1634
55	9830	224	1497
55	9830	224	920
55	9830	224	179
55	9830	224	1341
55	9830	224	110
55	9830	224	806
55	9830	224	1568
55	9830	224	53
55	9830	224	807
55	9830	224	589
55	9830	224	291
55	9830	224	671
55	9830	224	902
55	9830	224	1404
55	9830	224	1744
55	9830	224	339
56	9830	274	16
56	9830	274	953
56	9830	274	4
56	9830	274	155
56	9830	274	771
56	9830	274	1500
56	9830	274	701
56	9830	274	1749
56	9830	274	204
62	9880	274	155
62	9880	274	4
62	9880	274	126
62	9880	274	153
62	9880	274	1708
62	9880	274	33
62	9880	274	755
62	9880	274	1108
62	9880	274	1
62	9880	274	892
62	9880	274	1437
62	9880	274	1187
62	9880	274	1366
62	9880	274	1093
62	9880	274	1617
62	9880	274	1616
62	9880	274	242
62	9880	274	752
62	9880	274	1753
62	9880	274	485
62	9880	274	399
62	9880	274	1640
62	9880	274	325
62	9880	274	360
62	9880	274	1529
62	9880	274	104
62	9880	274	787
62	9880	274	1007
62	9880	274	947
62	9880	274	894
62	9880	274	1371
62	9880	274	545
62	9880	274	1373
62	9880	274	686
62	9880	274	204
62	9880	274	610
62	9880	274	1271
62	9880	274	1208
62	9880	274	1386
62	9880	274	928
62	9880	274	131
62	9880	274	1102
62	9880	274	687
62	9880	274	683
62	9880	274	447
62	9880	274	201
62	9880	274	878
62	9880	274	190
62	9880	274	1098
62	9880	274	214
62	9880	274	215
62	9880	274	553
62	9880	274	424
62	9880	274	1356
62	9880	274	805
62	9880	274	803
62	9880	274	1132
62	9880	274	1516
62	9880	274	1214
62	9880	274	186
62	9880	274	1441
62	9880	274	987
62	9880	274	1120
62	9880	274	1609
62	9880	274	1166
62	9880	274	1303
62	9880	274	1397
62	9880	274	1673
62	9880	274	601
62	9880	274	1109
62	9880	274	1805
62	9880	274	804
62	9880	274	1447
62	9880	274	1550
62	9880	274	1119
62	9880	274	1197
62	9880	274	423
62	9880	274	1442
62	9880	274	1202
62	9880	274	1396
62	9880	274	664
62	9880	274	170
62	9880	274	273
62	9880	274	378
62	9880	274	1099
62	9880	274	1789
62	9880	274	69
62	9880	274	1333
62	9880	274	750
62	9880	274	1701
62	9880	274	979
62	9880	274	758
62	9880	274	1459
62	9880	274	1360
62	9880	274	1232
62	9880	274	1016
62	9880	274	299
62	9880	274	208
62	9880	274	1612
63	9880	324	1
63	9880	324	399
63	9880	324	422
63	9880	324	305
63	9880	324	25
63	9880	324	364
63	9880	324	757
63	9880	324	1787
63	9880	324	740
63	9880	324	981
70	9930	324	422
70	9930	324	25
70	9930	324	1200
70	9930	324	448
70	9930	324	421
70	9930	324	1587
70	9930	324	61
70	9930	324	150
70	9930	324	909
70	9930	324	908
70	9930	324	134
70	9930	324	218
70	9930	324	1080
70	9930	324	1402
70	9930	324	600
70	9930	324	952
70	9930	324	770
70	9930	324	1638
70	9930	324	1677
70	9930	324	1312
70	9930	324	1800
70	9930	324	1764
70	9930	324	1241
70	9930	324	725
70	9930	324	861
70	9930	324	1347
70	9930	324	253
70	9930	324	129
70	9930	324	364
70	9930	324	396
70	9930	324	1763
70	9930	324	531
70	9930	324	876
70	9930	324	1233
70	9930	324	1699
70	9930	324	1765
70	9930	324	740
70	9930	324	1724
70	9930	324	1
70	9930	324	1049
70	9930	324	825
70	9930	324	981
70	9930	324	366
70	9930	324	1076
70	9930	324	1518
70	9930	324	98
70	9930	324	1171
70	9930	324	665
70	9930	324	1094
70	9930	324	863
70	9930	324	734
70	9930	324	1591
70	9930	324	91
70	9930	324	1348
70	9930	324	1716
70	9930	324	1725
70	9930	324	1300
70	9930	324	1052
70	9930	324	1288
70	9930	324	536
70	9930	324	1050
70	9930	324	323
70	9930	324	1106
70	9930	324	1615
70	9930	324	89
70	9930	324	730
70	9930	324	1074
70	9930	324	587
70	9930	324	1167
70	9930	324	514
70	9930	324	1047
70	9930	324	1377
70	9930	324	975
70	9930	324	534
70	9930	324	515
70	9930	324	990
70	9930	324	308
70	9930	324	48
70	9930	324	1172
70	9930	324	42
70	9930	324	1752
70	9930	324	588
70	9930	324	684
70	9930	324	1709
70	9930	324	1110
70	9930	324	1387
70	9930	324	621
70	9930	324	989
70	9930	324	1488
70	9930	324	1416
70	9930	324	444
70	9930	324	1704
70	9930	324	800
70	9930	324	1024
70	9930	324	1028
70	9930	324	1091
70	9930	324	1230
70	9930	324	1490
70	9930	324	1363
70	9930	324	849
70	9930	324	358
70	9930	324	1745
70	9930	324	345
70	9930	324	370
70	9930	324	1364
70	9930	324	958
70	9930	324	1365
70	9930	324	478
70	9930	324	1362
70	9930	324	1580
70	9930	324	972
70	9930	324	965
70	9930	324	998
70	9930	324	1023
70	9930	324	1578
70	9930	324	783
