group	label	showSelected1
1	Cluster 6: 474/1975 pixels shown, logFC -4.3 to 3.2, log10(p) 0.0 to 2.1	6
1	Cluster 21: 516/516 pixels shown, logFC -3.1 to 4.1, log10(p) 0.0 to 2.0	21
1	Cluster 23: 3/407 pixels shown, logFC -3.1 to 4.1, log10(p) 0.0 to 2.0	23
1	Cluster 29: 428/2062 pixels shown, logFC -3.5 to 4.1, log10(p) 0.0 to 2.2	29
1	Cluster 42: 313/1162 pixels shown, logFC -3.8 to 3.6, log10(p) 0.0 to 1.5	42
1	Cluster 63: 3/532 pixels shown, logFC -3.8 to 3.9, log10(p) 0.0 to 1.7	63
1	Cluster 64: 346/346 pixels shown, logFC -3.8 to 3.2, log10(p) 0.0 to 1.6	64
1	Cluster 65: 132/162 pixels shown, logFC -2.6 to 3.9, log10(p) 0.0 to 1.7	65
1	Cluster 72: 28/1723 pixels shown, logFC -4.4 to 3.2, log10(p) 0.0 to 2.8	72
1	Cluster 81: 25/90 pixels shown, logFC -1.8 to 3.6, log10(p) 0.0 to 1.4	81
1	Cluster 82: 37/37 pixels shown, logFC -1.8 to 3.6, log10(p) 0.0 to 1.4	82
1	Cluster 92: 4/80 pixels shown, logFC -3.5 to 2.7, log10(p) 0.0 to 1.7	92
1	Cluster 99: 3/40 pixels shown, logFC -3.5 to 2.0, log10(p) 0.0 to 1.3	99
1	Cluster 109: 26/26 pixels shown, logFC -2.6 to 3.2, log10(p) 0.0 to 1.1	109
1	Cluster 119: 46/46 pixels shown, logFC -3.1 to 0.8, log10(p) 0.0 to 1.5	119
1	Cluster 122: 153/298 pixels shown, logFC -3.8 to 2.0, log10(p) 0.0 to 1.6	122
1	Cluster 124: 26/26 pixels shown, logFC -2.1 to 3.2, log10(p) 0.0 to 1.2	124
1	Cluster 127: 11/42 pixels shown, logFC -0.7 to 4.1, log10(p) 0.0 to 2.0	127
1	Cluster 135: 98/98 pixels shown, logFC -3.8 to 2.0, log10(p) 0.0 to 1.5	135
1	Cluster 140: 130/216 pixels shown, logFC -1.8 to 4.3, log10(p) 0.0 to 2.2	140
1	Cluster 147: 195/195 pixels shown, logFC -3.1 to 4.1, log10(p) 0.0 to 2.0	147
1	Cluster 158: 42/42 pixels shown, logFC -1.2 to 4.3, log10(p) 0.0 to 2.1	158
1	Cluster 161: 64/67 pixels shown, logFC -1.2 to 3.6, log10(p) 0.0 to 1.4	161
1	Cluster 165: 38/38 pixels shown, logFC -4.0 to 0.1, log10(p) 0.0 to 1.8	165
1	Cluster 169: 21/124 pixels shown, logFC -4.3 to 0.9, log10(p) 0.0 to 2.1	169
1	Cluster 178: 12/12 pixels shown, logFC -2.6 to 2.0, log10(p) 0.2 to 0.7	178
1	Cluster 187: 10/33 pixels shown, logFC -3.1 to 2.0, log10(p) 0.0 to 1.0	187
1	Cluster 188: 44/44 pixels shown, logFC -3.5 to 2.0, log10(p) 0.0 to 1.3	188
1	Cluster 220: 37/296 pixels shown, logFC -3.5 to 2.7, log10(p) 0.0 to 1.4	220
1	Cluster 221: 37/37 pixels shown, logFC -3.5 to 2.0, log10(p) 0.0 to 1.3	221
1	Cluster 223: 10/10 pixels shown, logFC -3.5 to 0.9, log10(p) 0.2 to 1.3	223
1	Cluster 229: 62/62 pixels shown, logFC -3.5 to 2.0, log10(p) 0.0 to 1.7	229
1	Cluster 231: 16/16 pixels shown, logFC -1.8 to 2.7, log10(p) 0.0 to 0.8	231
1	Cluster 241: 27/27 pixels shown, logFC -1.8 to 3.6, log10(p) 0.0 to 1.4	241
1	Cluster 268: 16/20 pixels shown, logFC 0.1 to 3.6, log10(p) 0.0 to 1.4	268
1	Cluster 277: 38/38 pixels shown, logFC -3.5 to 0.4, log10(p) 0.0 to 1.3	277
1	Cluster 280: 15/15 pixels shown, logFC -1.1 to 3.2, log10(p) 0.0 to 1.1	280
1	Cluster 294: 101/150 pixels shown, logFC -3.1 to 3.9, log10(p) 0.0 to 1.7	294
1	Cluster 331: 3/3 pixels shown, logFC 0.9 to 3.6, log10(p) 0.2 to 1.4	331
1	Cluster 343: 10/10 pixels shown, logFC -3.1 to 0.1, log10(p) 0.0 to 1.0	343
1	Cluster 353: 15/15 pixels shown, logFC -3.1 to 0.1, log10(p) 0.0 to 1.0	353
1	Cluster 356: 56/56 pixels shown, logFC -3.5 to 0.1, log10(p) 0.0 to 1.3	356
1	Cluster 380: 9/9 pixels shown, logFC -2.6 to 0.1, log10(p) 0.0 to 0.8	380
1	Cluster 384: 28/28 pixels shown, logFC -3.1 to 1.4, log10(p) 0.0 to 1.0	384
1	Cluster 385: 20/20 pixels shown, logFC -3.5 to 0.1, log10(p) 0.0 to 1.3	385
1	Cluster 419: 9/9 pixels shown, logFC 1.4 to 3.9, log10(p) 0.5 to 1.7	419
1	Cluster 427: 21/21 pixels shown, logFC -0.8 to 3.2, log10(p) 0.0 to 1.1	427
1	Cluster 436: 14/14 pixels shown, logFC 0.6 to 3.6, log10(p) 0.2 to 1.4	436
1	Cluster 457: 13/13 pixels shown, logFC 0.1 to 3.2, log10(p) 0.0 to 1.1	457
1	Cluster 459: 7/7 pixels shown, logFC -3.5 to -1.6, log10(p) 0.4 to 1.3	459
1	Cluster 463: 2/7 pixels shown, logFC 1.4 to 4.1, log10(p) 0.5 to 2.0	463
1	Cluster 466: 9/9 pixels shown, logFC -2.6 to -0.3, log10(p) 0.1 to 0.7	466
1	Cluster 475: 9/9 pixels shown, logFC -3.1 to -0.4, log10(p) 0.1 to 1.0	475
1	Cluster 496: 12/12 pixels shown, logFC -3.5 to -0.7, log10(p) 0.2 to 1.3	496
1	Cluster 525: 10/10 pixels shown, logFC -0.7 to 2.7, log10(p) 0.0 to 0.8	525
1	Cluster 533: 11/11 pixels shown, logFC -2.6 to 0.1, log10(p) 0.0 to 0.7	533
1	Cluster 537: 9/9 pixels shown, logFC 1.0 to 2.7, log10(p) 0.4 to 0.8	537
1	Cluster 538: 37/41 pixels shown, logFC -1.2 to 3.6, log10(p) 0.0 to 1.4	538
1	Cluster 546: 2/7 pixels shown, logFC 0.1 to 3.6, log10(p) 0.0 to 1.4	546
1	Cluster 554: 12/12 pixels shown, logFC 0.9 to 3.2, log10(p) 0.2 to 1.1	554
1	Cluster 576: 79/79 pixels shown, logFC -1.2 to 3.9, log10(p) 0.0 to 1.7	576
1	Cluster 578: 15/17 pixels shown, logFC -3.1 to 1.4, log10(p) 0.1 to 1.0	578
1	Cluster 579: 2/5 pixels shown, logFC 1.8 to 2.7, log10(p) 0.5 to 0.8	579
1	Cluster 593: 9/9 pixels shown, logFC 0.6 to 3.2, log10(p) 0.2 to 1.1	593
1	Cluster 595: 9/9 pixels shown, logFC -1.8 to -0.4, log10(p) 0.1 to 1.1	595
1	Cluster 605: 5/5 pixels shown, logFC 0.9 to 2.7, log10(p) 0.2 to 0.8	605
1	Cluster 615: 22/22 pixels shown, logFC -4.0 to 0.1, log10(p) 0.0 to 1.8	615
1	Cluster 643: 10/25 pixels shown, logFC -4.3 to 0.1, log10(p) 0.0 to 2.1	643
1	Cluster 650: 5/5 pixels shown, logFC -3.8 to -0.7, log10(p) 0.2 to 1.6	650
1	Cluster 661: 2/2 pixels shown, logFC 2.0 to 3.2, log10(p) 0.9 to 1.1	661
1	Cluster 669: 18/18 pixels shown, logFC 0.1 to 3.6, log10(p) 0.0 to 1.4	669
1	Cluster 689: 10/10 pixels shown, logFC -3.1 to -0.7, log10(p) 0.2 to 1.0	689
1	Cluster 783: 1/35 pixels shown, logFC 0.1 to 3.2, log10(p) 0.0 to 1.1	783
1	Cluster 798: 2/2 pixels shown, logFC -2.6 to -1.8, log10(p) 0.4 to 0.7	798
1	Cluster 801: 5/5 pixels shown, logFC 2.0 to 4.1, log10(p) 0.5 to 2.0	801
1	Cluster 808: 12/12 pixels shown, logFC -3.1 to 0.1, log10(p) 0.0 to 1.0	808
1	Cluster 814: 1/12 pixels shown, logFC -3.5 to -0.3, log10(p) 0.1 to 1.3	814
1	Cluster 835: 21/21 pixels shown, logFC 0.1 to 3.6, log10(p) 0.0 to 1.4	835
1	Cluster 856: 17/17 pixels shown, logFC 0.1 to 3.6, log10(p) 0.0 to 1.4	856
1	Cluster 857: 3/3 pixels shown, logFC 1.8 to 2.7, log10(p) 0.7 to 0.8	857
1	Cluster 862: 2/2 pixels shown, logFC -1.8 to -1.8, log10(p) 0.4 to 0.4	862
1	Cluster 866: 2/2 pixels shown, logFC 2.0 to 3.2, log10(p) 0.5 to 1.1	866
1	Cluster 869: 13/13 pixels shown, logFC 0.6 to 4.1, log10(p) 0.2 to 2.0	869
1	Cluster 879: 5/5 pixels shown, logFC 1.0 to 3.2, log10(p) 0.4 to 1.1	879
1	Cluster 883: 5/12 pixels shown, logFC -3.5 to 0.1, log10(p) 0.0 to 1.3	883
1	Cluster 887: 4/17 pixels shown, logFC 0.1 to 3.2, log10(p) 0.0 to 1.1	887
1	Cluster 898: 2/2 pixels shown, logFC -4.0 to -1.8, log10(p) 0.4 to 1.8	898
1	Cluster 914: 1/1 pixels shown, logFC -3.8 to -3.8, log10(p) 1.5 to 1.5	914
1	Cluster 926: 6/6 pixels shown, logFC 2.0 to 3.2, log10(p) 0.5 to 1.1	926
