xmin	xmax	ymin	ymax	showSelected1	row_in_group	na_group
-6.45	-5.55	-0.851693348127014	0	9600,0	1	0
-5.45	-4.55	-2.4742431447139	0	9600,0	2	0
-4.45	-3.55	-2.65123897078248	0	9600,0	3	0
-3.45	-2.55	-0.268927986474349	0	9600,0	4	0
-0.45	0.45	-1.6109261900988	0	9600,0	7	2
0.55	1.45	-1.50261531145982	0	9600,0	8	2
1.55	2.45	-0.0422676599566757	0	9600,0	9	2
3.55	4.45	-0.925661753051197	0	9600,0	11	3
4.55	5.45	-3.8130712738416	0	9600,0	12	3
-44.45	-43.55	-3.60648808580335	0	9650,0	13	3
-43.45	-42.55	-0.670999101812226	0	9650,0	14	3
-42.45	-41.55	-1.01706556770751	0	9650,0	15	3
-41.45	-40.55	-0.495588312992022	0	9650,0	16	3
-40.45	-39.55	-0.495588312992022	0	9650,0	17	3
-37.45	-36.55	-1.78422359592117	0	9650,0	20	5
-36.45	-35.55	-0.637184973846885	0	9650,0	21	5
-34.45	-33.55	-0.187562741057748	0	9650,0	23	6
-33.45	-32.55	-2.0547366196439	0	9650,0	24	6
-32.45	-31.55	-0.600200771384794	0	9650,0	25	6
-31.45	-30.55	-0.892904316584773	0	9650,0	26	6
-30.45	-29.55	-1.02763248269668	0	9650,0	27	6
-29.45	-28.55	-0.0475511174512601	0	9650,0	28	6
-28.45	-27.55	-1.43076028953347	0	9650,0	29	6
-27.45	-26.55	-1.25799122946056	0	9650,0	30	6
-26.45	-25.55	-0.54736619643895	0	9650,0	31	6
-24.45	-23.55	-0.00686849474295979	0	9650,0	33	7
-15.45	-14.55	-1.09156231838115	0	9650,0	42	15
-14.45	-13.55	-0.201828076293126	0	9650,0	43	15
-13.45	-12.55	-1.182437787288	0	9650,0	44	15
-11.45	-10.55	-0.395730966344376	0	9650,0	46	16
-10.45	-9.55	-1.34781000686849	0	9650,0	47	16
-6.45	-5.55	-0.939398742537116	0	9650,0	51	19
-5.45	-4.55	-1.42177841179268	0	9650,0	52	19
-4.45	-3.55	-0.379352248111164	0	9650,0	53	19
-3.45	-2.55	-0.159032070586992	0	9650,0	54	19
-1.45	-0.55	-0.347123157394199	0	9650,0	56	20
0.55	1.45	-2.08379563586411	0	9650,0	58	21
1.55	2.45	-0.441168700797802	0	9650,0	59	21
3.55	4.45	-0.441168700797802	0	9650,0	61	22
-44.45	-43.55	-3.60648808580335	0	9650,50	62	22
-43.45	-42.55	-0.670999101812226	0	9650,50	63	22
-42.45	-41.55	-1.01706556770751	0	9650,50	64	22
-41.45	-40.55	-0.495588312992022	0	9650,50	65	22
-40.45	-39.55	-0.495588312992022	0	9650,50	66	22
-37.45	-36.55	-1.78422359592117	0	9650,50	69	24
-36.45	-35.55	-0.637184973846885	0	9650,50	70	24
-34.45	-33.55	-0.187562741057748	0	9650,50	72	25
-33.45	-32.55	-2.0547366196439	0	9650,50	73	25
-32.45	-31.55	-0.600200771384794	0	9650,50	74	25
-31.45	-30.55	-0.892904316584773	0	9650,50	75	25
-30.45	-29.55	-1.02763248269668	0	9650,50	76	25
-29.45	-28.55	-0.0475511174512601	0	9650,50	77	25
-28.45	-27.55	-1.43076028953347	0	9650,50	78	25
-27.45	-26.55	-1.25799122946056	0	9650,50	79	25
-26.45	-25.55	-0.54736619643895	0	9650,50	80	25
-24.45	-23.55	-0.00686849474295979	0	9650,50	82	26
-15.45	-14.55	-1.09156231838115	0	9650,50	91	34
-14.45	-13.55	-0.201828076293126	0	9650,50	92	34
-13.45	-12.55	-1.182437787288	0	9650,50	93	34
-11.45	-10.55	-0.395730966344376	0	9650,50	95	35
-10.45	-9.55	-1.34781000686849	0	9650,50	96	35
-6.45	-5.55	-0.939398742537116	0	9650,50	100	38
-5.45	-4.55	-1.42177841179268	0	9650,50	101	38
-4.45	-3.55	-0.379352248111164	0	9650,50	102	38
-3.45	-2.55	-0.159032070586992	0	9650,50	103	38
-1.45	-0.55	-0.347123157394199	0	9650,50	105	39
0.55	1.45	-2.08379563586411	0	9650,50	107	40
1.55	2.45	-0.441168700797802	0	9650,50	108	40
3.55	4.45	-0.441168700797802	0	9650,50	110	41
-45.45	-44.55	-0.146880118349448	0	9700,50	111	41
-43.45	-42.55	-0.106197495641148	0	9700,50	113	42
-41.45	-40.55	-0.339197971152322	0	9700,50	115	43
-37.45	-36.55	-1.41807999154647	0	9700,50	119	46
-36.45	-35.55	-1.41543826279918	0	9700,50	120	46
-35.45	-34.55	-0.935171976541449	0	9700,50	121	46
-34.45	-33.55	-0.913509800813652	0	9700,50	122	46
-33.45	-32.55	-3.3439002483225	0	9700,50	123	46
-32.45	-31.55	-0.797273735932794	0	9700,50	124	46
-31.45	-30.55	-1.37105721984467	0	9700,50	125	46
-30.45	-29.55	-1.01231045596238	0	9700,50	126	46
-28.45	-27.55	-0.489248163998521	0	9700,50	128	47
-27.45	-26.55	-0.129444708617319	0	9700,50	129	47
-22.45	-21.55	-0.0665715644317642	0	9700,50	134	51
-18.45	-17.55	-0.236170550007925	0	9700,50	138	54
-16.45	-15.55	-0.529930786706821	0	9700,50	140	55
-14.45	-13.55	-0.670999101812226	0	9700,50	142	56
-13.45	-12.55	-1.8079991546468	0	9700,50	143	56
-12.45	-11.55	-0.406297881333545	0	9700,50	144	56
-11.45	-10.55	-2.46631795847202	0	9700,50	145	56
-10.45	-9.55	-2.0954192423522	0	9700,50	146	56
-9.45	-8.55	-0.821049294658424	0	9700,50	147	56
-7.45	-6.55	-0.928831827547947	0	9700,50	149	57
-6.45	-5.55	-1.40328631056163	0	9700,50	150	57
-4.45	-3.55	-1.51846568394357	0	9700,50	152	58
-3.45	-2.55	-0.138426586358113	0	9700,50	153	58
-2.45	-1.55	-0.00158503724837534	0	9700,50	154	58
-0.45	0.45	-0.867015374861309	0	9700,50	156	59
0.55	1.45	-3.75548158715063	0	9700,50	157	59
1.55	2.45	-0.411581338828129	0	9700,50	158	59
2.55	3.45	-0.740212394991282	0	9700,50	159	59
4.55	5.45	-0.209224916785545	0	9700,50	161	60
-45.45	-44.55	-0.146880118349448	0	9700,100	162	60
-43.45	-42.55	-0.106197495641148	0	9700,100	164	61
-41.45	-40.55	-0.339197971152322	0	9700,100	166	62
-37.45	-36.55	-1.41807999154647	0	9700,100	170	65
-36.45	-35.55	-1.41543826279918	0	9700,100	171	65
-35.45	-34.55	-0.935171976541449	0	9700,100	172	65
-34.45	-33.55	-0.913509800813652	0	9700,100	173	65
-33.45	-32.55	-3.3439002483225	0	9700,100	174	65
-32.45	-31.55	-0.797273735932794	0	9700,100	175	65
-31.45	-30.55	-1.37105721984467	0	9700,100	176	65
-30.45	-29.55	-1.01231045596238	0	9700,100	177	65
-28.45	-27.55	-0.489248163998521	0	9700,100	179	66
-27.45	-26.55	-0.129444708617319	0	9700,100	180	66
-22.45	-21.55	-0.0665715644317642	0	9700,100	185	70
-18.45	-17.55	-0.236170550007925	0	9700,100	189	73
-16.45	-15.55	-0.529930786706821	0	9700,100	191	74
-14.45	-13.55	-0.670999101812226	0	9700,100	193	75
-13.45	-12.55	-1.8079991546468	0	9700,100	194	75
-12.45	-11.55	-0.406297881333545	0	9700,100	195	75
-11.45	-10.55	-2.46631795847202	0	9700,100	196	75
-10.45	-9.55	-2.0954192423522	0	9700,100	197	75
-9.45	-8.55	-0.821049294658424	0	9700,100	198	75
-7.45	-6.55	-0.928831827547947	0	9700,100	200	76
-6.45	-5.55	-1.40328631056163	0	9700,100	201	76
-4.45	-3.55	-1.51846568394357	0	9700,100	203	77
-3.45	-2.55	-0.138426586358113	0	9700,100	204	77
-2.45	-1.55	-0.00158503724837534	0	9700,100	205	77
-0.45	0.45	-0.867015374861309	0	9700,100	207	78
0.55	1.45	-3.75548158715063	0	9700,100	208	78
1.55	2.45	-0.411581338828129	0	9700,100	209	78
2.55	3.45	-0.740212394991282	0	9700,100	210	78
4.55	5.45	-0.209224916785545	0	9700,100	212	79
-43.45	-42.55	-0.360860146880118	0	9750,100	214	80
-42.45	-41.55	-0.260474454483014	0	9750,100	215	80
-40.45	-39.55	-0.0422676599566757	0	9750,100	217	81
-33.45	-32.55	-0.489248163998521	0	9750,100	224	87
-32.45	-31.55	-0.048607808950177	0	9750,100	225	87
-31.45	-30.55	-0.339726316901781	0	9750,100	226	87
-30.45	-29.55	-1.0260474454483	0	9750,100	227	87
-29.45	-28.55	-0.245152427748719	0	9750,100	228	87
-28.45	-27.55	-0.0433243514555925	0	9750,100	229	87
-27.45	-26.55	-3.81201458234269	0	9750,100	230	87
-26.45	-25.55	-5.03672002958736	0	9750,100	231	87
-25.45	-24.55	-2.39499128229513	0	9750,100	232	87
-24.45	-23.55	-4.08252760606541	0	9750,100	233	87
-23.45	-22.55	-4.32028319332171	0	9750,100	234	87
-22.45	-21.55	-1.7546362339515	0	9750,100	235	87
-21.45	-20.55	-2.7933639773868	0	9750,100	236	87
-20.45	-19.55	-2.31626776562583	0	9750,100	237	87
-19.45	-18.55	-0.716965182015111	0	9750,100	238	87
-18.45	-17.55	-0.0787235166693084	0	9750,100	239	87
-17.45	-16.55	-2.02092249167855	0	9750,100	240	87
-16.45	-15.55	-5.56559412479527	0	9750,100	241	87
-15.45	-14.55	-0.184392666560998	0	9750,100	242	87
-14.45	-13.55	-3.731706028425	0	9750,100	243	87
-13.45	-12.55	-3.62022507528927	0	9750,100	244	87
-12.45	-11.55	-0.577481904158081	0	9750,100	245	87
-10.45	-9.55	-1.24636762297247	0	9750,100	247	88
-9.45	-8.55	-0.862788608865642	0	9750,100	248	88
-8.45	-7.55	-0.294816928197813	0	9750,100	249	88
-6.45	-5.55	-0.537327627199239	0	9750,100	251	89
-5.45	-4.55	-0.254134305489512	0	9750,100	252	89
-3.45	-2.55	-0.0850636656628097	0	9750,100	254	90
-2.45	-1.55	-1.92634860252549	0	9750,100	255	90
-1.45	-0.55	-2.26660326517673	0	9750,100	256	90
-0.45	0.45	-3.71057219844666	0	9750,100	257	90
0.55	1.45	-1.52586252443599	0	9750,100	258	90
1.55	2.45	-1.12696148359486	0	9750,100	259	90
2.55	3.45	-5.11174512601046	0	9750,100	260	90
3.55	4.45	-1.75622127119987	0	9750,100	261	90
-43.45	-42.55	-0.360860146880118	0	9750,150	263	91
-42.45	-41.55	-0.260474454483014	0	9750,150	264	91
-40.45	-39.55	-0.0422676599566757	0	9750,150	266	92
-33.45	-32.55	-0.489248163998521	0	9750,150	273	98
-32.45	-31.55	-0.048607808950177	0	9750,150	274	98
-31.45	-30.55	-0.339726316901781	0	9750,150	275	98
-30.45	-29.55	-1.0260474454483	0	9750,150	276	98
-29.45	-28.55	-0.245152427748719	0	9750,150	277	98
-28.45	-27.55	-0.0433243514555925	0	9750,150	278	98
-27.45	-26.55	-3.81201458234269	0	9750,150	279	98
-26.45	-25.55	-5.03672002958736	0	9750,150	280	98
-25.45	-24.55	-2.39499128229513	0	9750,150	281	98
-24.45	-23.55	-4.08252760606541	0	9750,150	282	98
-23.45	-22.55	-4.32028319332171	0	9750,150	283	98
-22.45	-21.55	-1.7546362339515	0	9750,150	284	98
-21.45	-20.55	-2.7933639773868	0	9750,150	285	98
-20.45	-19.55	-2.31626776562583	0	9750,150	286	98
-19.45	-18.55	-0.716965182015111	0	9750,150	287	98
-18.45	-17.55	-0.0787235166693084	0	9750,150	288	98
-17.45	-16.55	-2.02092249167855	0	9750,150	289	98
-16.45	-15.55	-5.56559412479527	0	9750,150	290	98
-15.45	-14.55	-0.184392666560998	0	9750,150	291	98
-14.45	-13.55	-3.731706028425	0	9750,150	292	98
-13.45	-12.55	-3.62022507528927	0	9750,150	293	98
-12.45	-11.55	-0.577481904158081	0	9750,150	294	98
-10.45	-9.55	-1.24636762297247	0	9750,150	296	99
-9.45	-8.55	-0.862788608865642	0	9750,150	297	99
-8.45	-7.55	-0.294816928197813	0	9750,150	298	99
-6.45	-5.55	-0.537327627199239	0	9750,150	300	100
-5.45	-4.55	-0.254134305489512	0	9750,150	301	100
-3.45	-2.55	-0.0850636656628097	0	9750,150	303	101
-2.45	-1.55	-1.92634860252549	0	9750,150	304	101
-1.45	-0.55	-2.26660326517673	0	9750,150	305	101
-0.45	0.45	-3.71057219844666	0	9750,150	306	101
0.55	1.45	-1.52586252443599	0	9750,150	307	101
1.55	2.45	-1.12696148359486	0	9750,150	308	101
2.55	3.45	-5.11174512601046	0	9750,150	309	101
3.55	4.45	-1.75622127119987	0	9750,150	310	101
-45.45	-44.55	-2.81449780736514	0	9800,150	311	101
-44.45	-43.55	-0.436941934802135	0	9800,150	312	101
-43.45	-42.55	-0.825804406403551	0	9800,150	313	101
-42.45	-41.55	-0.699529772282982	0	9800,150	314	101
-41.45	-40.55	-0.356633380884451	0	9800,150	315	101
-40.45	-39.55	-0.371427061869287	0	9800,150	316	101
-37.45	-36.55	-1.48729328472552	0	9800,150	319	103
-36.45	-35.55	-1.88408094256882	0	9800,150	320	103
-35.45	-34.55	-2.52707771965975	0	9800,150	321	103
-34.45	-33.55	-2.40608654303376	0	9800,150	322	103
-33.45	-32.55	-0.697416389285148	0	9800,150	323	103
-32.45	-31.55	-0.491361546996355	0	9800,150	324	103
-31.45	-30.55	-2.08062556136736	0	9800,150	325	103
-30.45	-29.55	-2.11391134358324	0	9800,150	326	103
-29.45	-28.55	-4.04290167485603	0	9800,150	327	103
-28.45	-27.55	-3.09452105457812	0	9800,150	328	103
-27.45	-26.55	-2.68769482749511	0	9800,150	329	103
-26.45	-25.55	-2.03994293865906	0	9800,150	330	103
-25.45	-24.55	-2.2174671104771	0	9800,150	331	103
-24.45	-23.55	-3.18169810323876	0	9800,150	332	103
-23.45	-22.55	-2.73788767369367	0	9800,150	333	103
-21.45	-20.55	-1.80588577164897	0	9800,150	335	104
-20.45	-19.55	-1.54435462566704	0	9800,150	336	104
-19.45	-18.55	-2.18523801976013	0	9800,150	337	104
-18.45	-17.55	-0.44539546679347	0	9800,150	338	104
-17.45	-16.55	-0.759761187721245	0	9800,150	339	104
-16.45	-15.55	-7.15432979341681	0	9800,150	340	104
-15.45	-14.55	-0.410524647329212	0	9800,150	341	104
-14.45	-13.55	-2.03677286416231	0	9800,150	342	104
-13.45	-12.55	-1.68383790352407	0	9800,150	343	104
-11.45	-10.55	-1.20568500026417	0	9800,150	345	105
-10.45	-9.55	-4.73767633539388	0	9800,150	346	105
-9.45	-8.55	-1.77841179267713	0	9800,150	347	105
-8.45	-7.55	-0.361388492629577	0	9800,150	348	105
-7.45	-6.55	-1.73772916996883	0	9800,150	349	105
-6.45	-5.55	-0.88022401859777	0	9800,150	350	105
-5.45	-4.55	-0.76134622496962	0	9800,150	351	105
-3.45	-2.55	-0.193374544301791	0	9800,150	353	106
2.55	3.45	-0.869128757859143	0	9800,150	359	111
4.55	5.45	-0.858033497120516	0	9800,150	361	112
-45.45	-44.55	-2.81449780736514	0	9800,200	362	112
-44.45	-43.55	-0.436941934802135	0	9800,200	363	112
-43.45	-42.55	-0.825804406403551	0	9800,200	364	112
-42.45	-41.55	-0.699529772282982	0	9800,200	365	112
-41.45	-40.55	-0.356633380884451	0	9800,200	366	112
-40.45	-39.55	-0.371427061869287	0	9800,200	367	112
-37.45	-36.55	-1.48729328472552	0	9800,200	370	114
-36.45	-35.55	-1.88408094256882	0	9800,200	371	114
-35.45	-34.55	-2.52707771965975	0	9800,200	372	114
-34.45	-33.55	-2.40608654303376	0	9800,200	373	114
-33.45	-32.55	-0.697416389285148	0	9800,200	374	114
-32.45	-31.55	-0.491361546996355	0	9800,200	375	114
-31.45	-30.55	-2.08062556136736	0	9800,200	376	114
-30.45	-29.55	-2.11391134358324	0	9800,200	377	114
-29.45	-28.55	-4.04290167485603	0	9800,200	378	114
-28.45	-27.55	-3.09452105457812	0	9800,200	379	114
-27.45	-26.55	-2.68769482749511	0	9800,200	380	114
-26.45	-25.55	-2.03994293865906	0	9800,200	381	114
-25.45	-24.55	-2.2174671104771	0	9800,200	382	114
-24.45	-23.55	-3.18169810323876	0	9800,200	383	114
-23.45	-22.55	-2.73788767369367	0	9800,200	384	114
-21.45	-20.55	-1.80588577164897	0	9800,200	386	115
-20.45	-19.55	-1.54435462566704	0	9800,200	387	115
-19.45	-18.55	-2.18523801976013	0	9800,200	388	115
-18.45	-17.55	-0.44539546679347	0	9800,200	389	115
-17.45	-16.55	-0.759761187721245	0	9800,200	390	115
-16.45	-15.55	-7.15432979341681	0	9800,200	391	115
-15.45	-14.55	-0.410524647329212	0	9800,200	392	115
-14.45	-13.55	-2.03677286416231	0	9800,200	393	115
-13.45	-12.55	-1.68383790352407	0	9800,200	394	115
-11.45	-10.55	-1.20568500026417	0	9800,200	396	116
-10.45	-9.55	-4.73767633539388	0	9800,200	397	116
-9.45	-8.55	-1.77841179267713	0	9800,200	398	116
-8.45	-7.55	-0.361388492629577	0	9800,200	399	116
-7.45	-6.55	-1.73772916996883	0	9800,200	400	116
-6.45	-5.55	-0.88022401859777	0	9800,200	401	116
-5.45	-4.55	-0.76134622496962	0	9800,200	402	116
-3.45	-2.55	-0.193374544301791	0	9800,200	404	117
2.55	3.45	-0.869128757859143	0	9800,200	410	122
4.55	5.45	-0.858033497120516	0	9800,200	412	123
-41.45	-40.55	-0.0750250964230993	0	9850,200	416	126
-40.45	-39.55	-0.0422676599566757	0	9850,200	417	126
-37.45	-36.55	-1.82649125587785	0	9850,200	420	128
-36.45	-35.55	-1.7139536112432	0	9850,200	421	128
-35.45	-34.55	-2.14138532255508	0	9850,200	422	128
-34.45	-33.55	-0.710625033021609	0	9850,200	423	128
-33.45	-32.55	-5.96449516563639	0	9850,200	424	128
-32.45	-31.55	-2.75320970042796	0	9850,200	425	128
-31.45	-30.55	-2.37597083531463	0	9850,200	426	128
-30.45	-29.55	-0.0538912664447615	0	9850,200	427	128
-29.45	-28.55	-3.05436677761927	0	9850,200	428	128
-28.45	-27.55	-2.28403867490886	0	9850,200	429	128
-27.45	-26.55	-3.62973529877952	0	9850,200	430	128
-26.45	-25.55	-4.75828181962276	0	9850,200	431	128
-25.45	-24.55	-2.88423944629365	0	9850,200	432	128
-24.45	-23.55	-0.657262112326306	0	9850,200	433	128
-22.45	-21.55	-0.104612458392772	0	9850,200	435	129
-21.45	-20.55	-2.1894647857558	0	9850,200	436	129
-20.45	-19.55	-3.75283985840334	0	9850,200	437	129
-19.45	-18.55	-4.95852485866751	0	9850,200	438	129
-18.45	-17.55	-1.99978866170022	0	9850,200	439	129
-17.45	-16.55	-2.90325989327416	0	9850,200	440	129
-16.45	-15.55	-2.75373804617742	0	9850,200	441	129
-15.45	-14.55	-1.63734347757172	0	9850,200	442	129
-14.45	-13.55	-2.44518412849369	0	9850,200	443	129
-13.45	-12.55	-1.29391874042373	0	9850,200	444	129
-12.45	-11.55	-3.69208009721562	0	9850,200	445	129
-11.45	-10.55	-0.495588312992022	0	9850,200	446	129
-10.45	-9.55	-0.804670576425213	0	9850,200	447	129
-9.45	-8.55	-1.3044856554129	0	9850,200	448	129
-8.45	-7.55	-2.71305542346912	0	9850,200	449	129
-7.45	-6.55	-3.89390817350874	0	9850,200	450	129
-6.45	-5.55	-0.34342473714799	0	9850,200	451	129
-3.45	-2.55	-1.10952607386274	0	9850,200	454	131
-2.45	-1.55	-0.112537644634649	0	9850,200	455	131
-1.45	-0.55	-0.76821471971258	0	9850,200	456	131
-0.45	0.45	-1.74037089871612	0	9850,200	457	131
